trading_day,US_LargeCap,US_SmallCap,Tech_Growth,EU_Equity,EM_Equity,US_Treas_10Y,US_Corp_Credit,Commodities,Gold,Real_Estate
138,0.004300762445406709,0.0013012477658708656,0.01454103375645505,0.005752983697183377,0.009289850353390073,0.0016838270277792912,5.217834463080281e-4,-0.01741789517575158,-0.005200242829138423,0.002898382533227756
139,-0.00701583324358413,-0.003709992207139659,-7.384687507939168e-4,-0.014368449119182206,-0.015178474770597092,-0.003629259778849648,-0.0036601740085900557,-0.005812611020800735,-0.00986714215097829,0.00888667222504889
140,0.0068099852858621735,0.001311752229427144,0.0019520930074197183,0.010600450411365349,0.01709612404084961,0.001894396283369648,0.01186810235320699,0.002391547667016976,-1.8064362837348752e-4,0.0024142210372648937
141,-0.006640181562623885,0.005199465645640349,-0.004879436618853041,0.00889731256000222,-0.002765282268371233,4.890675983478309e-5,0.004281592068562085,0.00965009941003001,-0.0021340116572245156,-0.022060437490890157
142,-0.019985935830408866,-0.0062063223947624755,-0.01470508013428606,-0.006609430274493113,-0.007322580832188731,-0.002734352820338985,-0.010117206230876329,-0.02400123523152754,-0.016042759948888683,-0.010845995372890731
143,3.4448707618815337e-4,-0.003803497670722943,-0.0016158791840245894,-0.011046483850688783,0.009119649691477655,0.007170464847138596,0.01095333998849103,-0.009594276465760727,-0.00934910191369389,-0.004749129306050715
144,0.0016238836955426788,0.018361967485985616,0.01177743104464979,0.013751648872878618,-0.001960900649242298,0.004096568707429658,-0.002915523924164546,-6.397192450366123e-4,-5.636135224847813e-4,-0.011168598667212974
145,-0.007662220154161277,-0.010647319598872487,-0.002674637683415361,-0.013319247895734675,-0.013603976372268133,-0.003730249500881872,0.0029838174885108387,-3.239268006590116e-4,0.00879240839534581,-0.01685576874336141
146,9.533638485235949e-5,-0.001144697582251449,-0.012734424193582661,-0.015342995986119445,-0.01563450350490306,-0.006724471794709462,-0.006580793747891063,-0.02231049357783971,-0.01790695570603918,-0.01690005021827359
147,-0.009684516573329294,-0.012021830229198524,-0.005596566613063942,-0.001723358280714052,-0.012899832222688262,0.0012045918818366205,0.002850597371080563,-1.9248534601307675e-4,-0.0011441955582390927,-0.008045299142635387
148,0.008271790961157328,0.005622047638029019,-0.005213553139615578,0.011246787658511814,0.003356202549683855,0.0040297065581877765,-9.87719348252065e-4,0.0030599317664728918,0.0030154925202756067,0.01634636070995853
149,-0.010028035309466473,-0.01291587422743213,-0.01830607807537689,-0.012338570871677529,-0.0024591924190264804,0.006081886437338077,0.0035092097096299448,0.004022068092568149,0.014092313310611358,-0.010553461459706278
150,0.004856242062106375,-0.01533440455181412,0.002950864933472514,-0.019469978884326673,-0.008536804516175247,0.002459951513201348,0.003862113518714269,-0.010886907123509962,0.01597024464900913,-0.004156722781303829
151,0.006252126544273064,-0.011260040984630565,-0.006938304456006474,0.010805858805434372,-0.024014718083389498,-0.0023929492353547636,-0.01309052518260236,-0.008285935064250138,-0.0015939123245195875,-0.023166900098851605
152,0.011027226861565913,0.013521202110505334,0.03249104233853981,0.010595344745677738,0.011869877181611583,-0.0010758407424122582,-0.0029099336430843965,-0.017505961410189848,-0.010078629649471647,0.010191472703738136
153,4.129393309172367e-4,-0.0038435398626353473,0.0026113820150959893,-0.004608879769673934,0.018878847094176344,-6.368965048855114e-4,-0.0038333310341110757,0.012303178797415791,0.0210327416739244,0.0275217831812599
154,-0.013476952537662238,-0.019584633565939622,-0.004973634633321431,-0.028390867104184044,-0.021092754286292724,-0.0012940236955410508,-0.008340722006348006,-0.013051524585620368,-0.015154728737033404,-0.013652840345169575
155,0.0028658977553127794,-0.0035967167457083113,0.013486612339700553,0.010342217553609439,0.009497537642413114,-0.0010766324546862074,-0.007161466774044946,0.0028998847136110445,-9.399607864075327e-4,0.01150554013680776
156,0.0045264039566825,0.004041436456912561,0.009008508264752272,0.008188094473409673,0.011767535212115604,-0.004694242802986539,0.004076917099482541,-0.008816993367300427,0.013306986369699894,-0.0021210949448441816
157,0.019316383090945004,0.010849644495083079,0.026257625790565103,0.008859109017948081,0.0018504623976512132,-7.137798154147252e-4,-2.990986274162152e-4,-0.0015037824552992384,-0.02128738206950397,0.0026839085577844046
158,0.005424895762175677,-0.007142222905218346,0.010313855373257593,0.01053185799584229,0.010736328679194255,-0.004546520287032957,-0.007619604660697503,0.01306692924728203,-0.007095327682309665,-0.012141247386416597
159,0.00832268615984568,-0.006437541433733768,0.010957133537903029,0.008886276253456,0.008895876492273072,0.0026101899552972924,-0.004668100983889572,-0.0013352547808091462,0.013818875296499588,0.003996049398948718
160,0.0025570993271470718,0.011178122848935348,0.015312256065210516,0.0013635581979462748,-0.010167154329539052,-0.005039976193606188,0.0032152134092723558,-0.0172506152793354,-0.025001939946825397,-0.0234432659607096
161,-0.014724181968275829,-0.0012295993541952114,-0.01245028999560355,0.0034485223095964057,0.00768552956587973,-6.828373127407744e-4,-0.0029206267202264934,-0.0016246049464367037,-0.02109843416864647,-0.016998264832952182
162,0.007963938832906272,0.0021411617738423616,0.0028009547963926615,0.013048450709224895,0.014592931201202412,0.006421592421818534,0.0048700089647713005,0.015041363623799334,0.00830560597895995,-0.004105656610279667
163,-0.007483100794530987,-0.013589021448328993,0.012339716781666949,0.007387605080947572,-0.00825056165608048,-0.005842119709643644,-7.866397733751927e-5,-0.004881458562822168,-0.0033380001564552275,0.019577747890597158
164,-8.764514138972636e-4,0.009815872829906282,0.004951194099078718,0.0062199966759210355,1.719024849496959e-4,-0.0041122484615444205,-0.0035156182273394514,0.00251685735080891,0.011253492578114319,0.007178211516203128
165,0.015395250733745043,-0.007683439765586364,0.015975111687072028,-5.883340264339172e-4,-0.009375519877224221,-4.7567120623315273e-4,3.3799560841220604e-4,0.008032862222487863,0.01594769167860025,0.011065152921576775
166,-0.0018644760384291536,0.007131873524039977,0.011188217376872162,-0.005957070541605514,0.011788955675924546,0.003630300350746261,-3.765035481749207e-4,0.005138931629749197,0.007568277243272321,0.015770679929961996
167,-0.016283828060546183,-0.020784919278707605,-0.018104695278359208,-0.02029420952206814,-0.010517442127191474,0.003493842270734388,-0.007360890775154669,-0.018161670701419053,2.5401170535286076e-4,-0.007599145004840923
168,-0.008606089877245463,-0.01664690933484919,-0.02041843226238941,-0.0032402779270597763,-0.014375672831096593,0.006870233786488048,-5.014760254003312e-5,0.015765705590403446,0.01604024647950315,-0.013448396028723433
169,-0.004025188405179317,-0.006994013350511653,9.059627938472459e-4,-0.005210799371535411,-0.025106423387685848,0.004438901624338843,-0.0036084882076935537,-0.016186626233860437,0.01205627272556465,0.007070973737598643
170,0.011224870227856402,0.007824461883131191,0.014010390891289215,0.009526632824708066,-0.0023138418796135717,8.016641197569529e-4,-0.004401612057950594,-0.03028335765732811,-0.008740695986067911,0.010765467039625961
171,-0.0029603567582227866,0.012068373064710366,0.005195605560219526,0.011473321394124342,0.01139874267815841,9.79393474960451e-5,0.005579669416435837,0.012112224241641194,-0.002234718620956807,8.200608050882875e-4
172,-0.0010662293672629296,0.006393420936388813,-0.01403347004370611,-0.020291730456188036,-0.02184289758247958,0.007508718163815007,-9.892983549958136e-4,0.02809698014273576,0.016436764242245862,0.005845454197962013
173,-0.014317664772381118,-0.019231892186406543,-0.005957282300807319,-0.016865189416750963,-0.02542853833473105,0.0025795466425062516,-0.0029430416789864057,0.02096340211993892,0.013073972749139214,0.006436301381201042
174,-0.007509152246047004,-0.011573840030658127,-0.02606560396773727,-0.004134618230782642,-0.014567568902672271,0.0043320355540162146,-2.2647435377783185e-5,-0.03667278878767128,-0.013915211506203675,-0.011247828539871331
175,-0.019155762275799307,-0.026072535375549957,-0.0244127983729079,-0.02458179961126121,-0.01699116470778964,0.009854411838811913,-0.005136580193683323,-0.009822009982526896,-0.005369427754721352,0.0018053395610597028
176,0.008517235888143581,0.015280260304865005,0.029500199196919617,0.006397894604801734,0.008902508967472359,0.0015391585573732922,-0.005596024573293912,0.0074295688230133815,1.8962832715668082e-4,0.0042534427892387955
177,0.016744411188645145,0.014259126371938434,0.03272008577506829,0.01580393468235768,0.019196659186177897,-0.008675586724770552,-0.0016870992510297533,-0.002683251182420095,0.00925683201329409,0.008344433396037102
178,-3.5421886789901974e-4,-0.007940074889233806,-0.018453516607551783,-0.0024233094582267628,-0.018081872850818005,0.003923858705012928,0.0010630339760130465,-0.0060593267893193905,-0.008052723648314455,-0.002332265137207857
179,-1.873783555689737e-4,-0.013401426890230102,-0.005533219887003239,0.004100932106366659,-0.018509171652151355,0.005825780594711703,-0.0034768710750767,0.017836781352660844,0.005957585597972673,-0.004714336936609085
180,0.012352600402473969,0.00899005033909405,0.013201904708301715,0.005903431922712313,0.004873575345346074,-0.0019057483253388419,7.857417262428982e-4,-0.0018437443271743328,0.00908465930734217,-0.014949573156558468
181,-0.008262725456604796,-0.019724914354460332,-0.02288694000781197,-0.009827629114645258,-0.022529143689353257,-0.00288853210440067,-0.002665843966945928,-0.023439541572187257,0.002808537568239553,-0.010502856156232386
182,0.002931787306669762,0.007825480355993958,-6.956313477808249e-4,0.010050180148830029,0.010611237958590505,6.110301007133398e-4,0.001352228186140665,0.021052308311037767,0.005184506487408508,-0.0031859791526947707
183,0.002048728088378783,0.0012132000401769844,0.01612291530238104,-0.006483129858359886,0.0034396351677570664,8.009201906491901e-4,0.005653838212556183,0.011741841256556482,-0.002847503878041431,0.005798256188320865
184,-0.014331907717771278,-0.00976809305292364,-0.0018172089894987681,-0.0016002574134866881,0.0025896373575135185,0.0036966914490476977,-0.016936943279616933,-0.0027892043989227993,-0.009337968541029624,-0.010168227795659901
185,0.0025445477632226134,-0.0013972205329187562,0.022659976598462816,0.009075570282383285,0.014340254142400678,0.005683098438215177,0.006246418944356917,-0.011970414493043048,0.002701232905451337,-7.902547738648424e-4
186,-0.009196221707478199,-0.02369165608098953,-0.01158297005552827,-0.01431867792865622,-0.02268496779787245,0.0052631055296613605,-0.010785616947344177,-0.012341530255303578,-0.00600663428674395,-0.01574922028790524
187,-8.609795728574854e-5,0.015202292218331892,-0.005844978985064454,-0.0021145354790418594,-0.004091010068360074,0.002556411329896899,0.009338849542981033,7.319031156969377e-4,8.994522593659018e-4,0.010916387540407043
188,0.010922672859632837,0.00935203126018877,0.016134580523334795,0.0013411558856522554,0.004546862633302144,0.0026418076168516795,-0.002549469885814624,0.0031154492366389703,-0.011300391854775986,0.0034195627873244354
189,0.0026912342594449306,0.032797127563817106,0.011154960173467668,0.01113417968186464,0.01484406428681696,-0.013408638883698297,-0.001152023014463359,0.009345685478540266,0.005519114422942337,-0.01030756604897446
190,0.010280063444775597,0.01835706357463785,0.0028268724221848247,0.01151325274757037,0.01069654587540865,0.0022824482453439113,-0.0031810637428074683,0.02068687088341946,-0.002084909930613423,0.014384348071958335
191,-0.0010160643394201059,0.006484611579136061,0.0022091570239279545,0.006321938477043352,0.01806300545305614,-0.006147215927075409,0.002961126465734062,9.253413130125124e-4,0.018530553689866777,0.008463030178758595
192,-0.010447078808185706,-0.009269098743853557,-0.01978727202527103,-0.0042356368803832,-0.018712434734529708,0.0010650521749232212,-4.6764793989751465e-4,-0.027120873146363883,0.0017037954529008886,0.0190145736621598
193,-0.004711801789741777,-0.02361040958871969,-0.02491672139447218,-0.007895793541857503,-0.037278399218516715,-0.0014598775047340628,0.003528686463354146,0.00995134684842392,0.014151020572151531,-0.0035026038588118953
194,0.0054585874337743714,0.01557775258351971,0.007898722608561375,0.00752475554104642,0.01585942118529304,-5.577189644420181e-4,0.006075060830889915,-0.00571250019652795,-0.01882650143740715,0.007523573878385374
195,0.005113661722730129,0.006259552921373836,0.0070281259018119815,-1.6333248261037481e-4,0.0038420555337713705,0.0029924091483392178,-1.1251445494524909e-4,0.010859541647326084,-0.003936923422945025,-0.007227151943005855
196,0.022763993524381874,0.02762931160809899,0.025856590272561736,0.025595961737370953,0.03133135224059461,-0.014146601535019274,6.148562499157936e-4,-0.014293280024406493,-0.008964557518605084,0.0049119154492765
197,0.0023264984326872447,0.012090273013750687,-0.005915342205621442,-0.003762967128561233,0.015255384283380632,-0.011618047569856845,-0.0024943954947974603,-0.02415968309010195,-0.01754468328170282,0.0019491928575292802
198,9.030185196725433e-4,0.007437589559434489,0.001337688890223744,0.005538854286173133,-0.00102317351765902,0.007973106384042297,0.004363199659156679,0.008201193771225758,-0.007668931085342716,0.0013671084556654636
199,0.005585401826555476,0.01700069588774886,0.013558877341481784,0.020149635670238045,0.0041942879804328865,-0.003475203099593224,-0.014636488283114448,-0.003764463587839268,-0.022164967213995117,-0.0118579405107556
200,-0.004463153140945003,4.1397702408587874e-5,-0.009009253282760185,-0.01062176300983008,-0.0032944092437809072,-0.0018603875058719583,0.0043853652083350155,0.02739677654488033,-0.004494645778786459,-0.01420116100138873
201,0.007300255368875764,-0.0019961846620833905,0.01389442699026242,0.0017821948783319054,0.0023922837476377055,-0.00675342069080026,0.004656553433961405,-0.007252948714714269,0.0014656102803329578,0.005618071285759917
202,-0.008519769139833612,-0.012996117588175782,-0.022483994722896583,-0.03071753956827871,-0.002990388072196739,0.0028071200319555616,-4.31695712106914e-4,0.005372646713755969,2.143214855497317e-4,0.0019553967212663026
203,0.014128671013624685,0.021099409669510866,0.009063536563202792,0.020422730800087257,0.026508825224013755,-0.011517845233391687,-0.004443733387583766,0.005653737148888996,-5.082519535169148e-5,-0.01819837354709807
204,0.005598074186762754,0.0027347589012854667,0.012110845995800227,-0.0010404934895290293,-7.564716182749524e-4,0.003504776361352254,0.004231992517238312,0.020618328578360448,0.003591952808895726,-0.015469356169434569
205,-0.012877079880519655,-0.021211070803287643,-0.0013952926763612084,-0.02205886388782317,-0.016923387314279212,-0.002727349287126707,-0.0010408775849059186,0.004274837430600327,-0.017540703660140763,-0.019466053976321732
206,0.01304681309156601,0.014228233439609524,0.011766271571157652,-8.786819108736093e-4,0.016205540114653826,-0.007220107173563975,-6.164549477850007e-4,0.004501280797637488,-0.01941838075274102,-0.001991289731600201
207,0.0013355101700606006,0.0029330883263474993,0.001250946211512617,0.00551457525250797,0.027288139468514626,-0.0084001453389206,-0.005633870356957082,0.011263244965573444,-0.024266764050001978,7.973073838770891e-4
208,-0.0028494555512438755,-0.003393106116186414,0.006318862985801808,-0.003915665495234885,8.043247064636271e-4,0.006485282055431305,-0.012085073532737689,0.010266359857494701,-0.0014013541119560723,-0.011926169251855025
209,0.005828427810088486,2.1435428928733832e-4,0.015913397261378397,0.0027201858670974095,0.013322219566460975,-0.0019507767091949558,1.1238762968998163e-4,-0.012017223993929058,-0.0014580382485765023,0.010976630627635002
210,-0.0026637230251605327,0.00802274359945198,-0.002008684558365792,0.0012714361712170621,0.0062395439772945475,-0.005404138178012872,0.007714993640522027,0.009330652004511901,-0.006380749449957447,-6.556868832806072e-4
211,0.01797150104521151,0.033255054503741124,0.018564422438000716,0.01020090920712917,0.02190327019456672,-7.801311160884511e-4,0.012823016560433682,-0.004056549458018342,0.009830064491844284,0.006326338370344195
212,0.011805749546913793,0.022565233256226086,0.004882481531685355,0.011361033632066806,0.007411374398714824,-5.031792875772531e-4,-0.00889492798272724,0.01753186604944788,0.011399736721983857,0.011554587864033143
213,7.990654102554213e-4,0.004058650439156738,0.014703092592039883,7.932036059320698e-4,0.033972027840952886,0.004849011922809461,0.003972184368571345,0.017115687557241393,0.001642769060476644,0.022882941100995504
214,-0.004955952441097874,-0.009025323932163726,-0.02385116540080648,-0.00818980366278589,-0.018318858254584458,-0.0029703138025500755,0.004670108176643167,-0.016221057090338952,0.006546409380866919,-3.5257690207888176e-4
215,-0.005642009196121397,0.007245249945840633,-0.0087283010295529425,-0.010564424709908312,-0.023467734991758343,0.0019095428636899932,-0.004530816888849912,0.013045751517895172,0.005086087350999787,0.011908424944011165
216,-0.019978603550404987,-0.019123394981814156,-0.0335130506132357,-0.025987025588138164,-0.016673950790455496,0.009679382598884354,-4.5541584350003076e-4,0.008941357334353547,-0.0016726974827142545,-0.011441222580127274
217,0.01002409503930765,0.02107964289450542,0.012795123635590546,0.012106826592161085,0.029983850012814423,0.004345958612308555,-0.002930504769073482,-7.90209513491697e-4,-0.0013961942597078517,0.00424664804090736
218,0.001690699650741527,-0.0418077123086827,2.446874154781199e-4,-0.02073738235030151,-0.006886219470595743,0.0013399332864153825,-3.660912179027546e-4,0.0055322657471756674,0.015546277096093727,0.022828862728072042
219,-0.002702024121888856,0.010511971737894596,6.98749620074901e-5,-0.005654222548563242,-0.0038560695171859453,9.933938111839006e-4,-0.002329286107903677,-0.0064785443616827,9.339208565602402e-4,-4.514235453462752e-4
220,0.0056445252475051865,0.004356356208441896,0.008930119892974363,0.01014137263469315,0.0018243544161458858,-0.002704485888033201,0.008444733629954735,0.007214482189733671,5.401876321789425e-4,-0.0029326798788510237
221,0.0039038239080324746,-0.01373922234535732,-0.0064574757145619095,0.010756217956943653,-0.010234577896829541,-6.593878047652438e-4,-0.006494507986571538,0.018616352582478016,-0.004955231538065347,0.001089240083808996
222,0.006199333136697761,-6.223867518898614e-4,0.006864353586113884,0.007207518671355024,0.015081818135316224,0.0024496721366933033,0.003249348383592647,0.012953877233187666,0.024024204808753464,-0.01384552368038763
223,-6.118267818289664e-4,-0.013189833253219811,0.0033138127002191255,-0.007468704076256609,-0.008595218828184507,0.0016871942883454713,0.007239898795629031,0.01155774271677516,0.006372437546473765,-0.0064579893800256844
224,0.004810879136295451,-0.002747668419362609,0.024023804339443327,0.007923637127334168,0.01895640871822263,-0.0022685144821611046,-0.005919730752608067,0.003947684911774867,0.0036952762682500914,0.02713075155512136
225,-0.010176095124463321,-0.0260522516865082,-0.010978104836444815,-0.014897122063899254,-0.004457717935780975,8.419490227070917e-4,-0.007890105033508297,0.006192955630641583,0.002586184170001751,-0.023050898815509896
226,0.0031721366036692616,-0.021652751520119123,3.843073585807449e-4,-0.008878715147653548,-0.01437744344887102,-0.00029652856077051455,-0.0074181113469405525,-0.01446751580634128,-0.012792300225659881,-0.015172056052313851
227,0.011717485093274983,0.002144931577812098,0.024006243815333075,0.005099903691941963,0.007411635679346148,0.0024127836030079105,9.494536576973602e-4,0.012176596390790743,0.003582810019604543,-0.0017585611898680532
228,-0.011117461405581742,6.006443078203536e-4,-0.009699709186171829,-0.01306152777122326,0.008250694679588343,-0.004611572491645174,-0.009265775013177146,-0.016936288935010584,-0.006243537119655462,-0.008675385246617618
229,0.008193536822303544,0.010868663520283938,0.023736865985843774,0.016078461571866657,0.01566488794936594,-0.0034219859599779923,-0.0033876442026713575,0.005619937452790371,0.0033039592276709845,0.0015784652723760024
230,-0.007113916111803344,-0.004571978240723816,-0.023241053134476733,-0.005703506807357135,-9.269285919832793e-4,-0.0022812553007933016,-0.004445995783972689,-0.016340068437079493,-0.004130703398766202,-0.015878800771636482
231,0.005839699385178779,0.00962248554470742,0.00980361506413865,-0.0037734391505027547,0.010304007043548799,-0.002839970111497451,-0.00976298051571097,-0.011933308569861908,-0.008092816334392565,0.012760397162433237
232,0.005253243748873054,0.008337005380632721,0.010001214816719787,0.005030612344257648,0.017138271471961057,0.004790199889633974,0.005637918811092469,0.009227262317384953,-0.014286541314182475,0.021568115966287514
233,0.0019337344741848853,0.004735562066185227,-2.8342754985782604e-4,0.013158607765288958,0.008727391700648507,-0.00797714453177244,0.015931617245454735,0.0032027699330083067,-0.004462454658419174,-0.01688477652102331
234,-0.009314192203317292,0.005232987892492036,-0.011638202971950668,0.0012818782515480272,-0.008992212465253278,9.982960421048266e-4,0.0029556012940150866,6.32337307010687e-4,0.004741107597643122,-0.013396969867798508
235,-0.01597711464223297,-0.026961959835907132,-0.019477062773909672,-0.015737756335558857,-0.030533154170769284,-0.007369101456290617,-0.0026858543624976856,-0.021514570336965844,4.5435442663353755e-4,-0.017194035434868474
236,0.010950856079286702,0.028545269011812896,0.03102267407004968,0.020012701198033393,-0.0023905778432418865,-0.0052554276690863115,0.02417916361953186,-0.017296421774509654,-0.0051890853148491975,-0.005778723042644006
237,0.016426869725588163,0.02190271072158629,0.024433812526248534,0.01637481406159329,0.024305489736761103,-0.006732007377835053,-0.0017170362560648485,0.01809047357802736,0.0012006791416364975,0.006377274825524775
238,0.019464126195802033,-0.0024490898347926723,0.018259584651437323,-0.001853524085032876,0.005937814862141762,-0.0016736913266566958,0.0018122833021895473,0.014822372176074758,-0.0012468832350471199,-0.003720824933175578
239,0.010916662974218665,0.008735872183529008,0.03249749380001805,0.021228487692442736,0.02444797361389501,-0.006099857405519104,-0.006849957964641533,-9.209854229322295e-5,-0.005947675424515085,0.0019555525859022873
240,0.012388197884789284,0.03526955115029879,0.042776628232275134,0.016267196442031482,0.029446652869860826,-0.0015872905604647227,0.007826611455222955,0.0011574881887027868,-0.0013079261807514724,0.01025389789980991
241,-0.0018119670051590083,-8.341239435086483e-4,-0.00900533602097868,0.007283027845191886,-0.021536130723525268,-0.0014370941513985745,-0.01001718531421561,-0.006595216076417608,0.011616771057388002,-0.0114337508363568
242,0.014004036030045703,0.02921047504624366,0.004978388864770212,0.011290454588508296,0.00895196478168347,0.002669621775126591,0.003428945011792356,-5.855149943720256e-4,0.0036442695973054624,0.013076391602587568
243,0.011748050526218835,0.03409214427566191,0.027668514116521617,0.013184940143069184,0.023127545578868633,-0.01621437451399382,-0.008519129278826301,-0.026625203848665648,0.003736471253362484,-0.011597515713159746
244,0.004778416368485012,-0.0036393112705076186,-0.012851878074878066,-0.004045047569196714,-0.01122399989802113,0.00704947475155405,0.006922565101881974,0.005179220451981586,0.007266959029712501,0.026142315259290356
245,0.0014543168999142841,7.928946093551317e-4,0.0012572130036252083,-0.010021494154863546,0.004224553041825718,-0.0015263189033434264,0.0030981838102837767,-0.012274964149633657,-0.007605181121398857,-0.007492136806535485
246,0.018561112888482487,0.021932178063328676,0.017252049596581914,0.0018320278375661488,0.030588169348306913,-0.008500460109219567,-0.010990629307060594,0.01999549761809797,-0.018144640165347975,-0.020127312740915303
247,0.008372167154045361,0.014894529979814915,0.015088976675970782,0.006922893684898126,-0.007326578984458248,0.003585406595739469,-0.002013687943075764,0.006275309642612147,-0.00856748717242108,0.005636826835066436
248,0.013068517462149773,0.006789155924214003,0.01779910532944581,0.012038454912239802,0.021583082351435166,0.007652782081822244,0.002126762931248706,0.025950661990627417,-0.008303363836374467,0.02605685699139828
249,-0.0021582682676540934,-0.0013405688974064377,0.021474453516575207,3.7446640938080145e-4,0.0037978450708426917,-0.00849288842823134,-0.005886592953137443,0.0020524879776281577,-0.003002107697148032,0.012892435341852436
250,-0.0049755323102728954,-0.00550419356732349,-0.002843681074357246,-0.0021185457077118543,0.00699452148276431,0.001594601001789637,-2.44611698291538e-4,-0.013137319312261947,-0.004039779081732439,0.010169149335386636
